2024-08-04T00:09:07.656Z - IP: ::ffff:94.156.68.162, User-Agent: Mozilla/5.0 (Linux; Android 9; Mi A2 Lite) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.101 Mobile Safari/537.36
2024-08-04T00:16:45.974Z - IP: ::ffff:94.156.68.162, User-Agent: Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36
2024-08-04T00:26:13.939Z - IP: ::ffff:147.185.133.108, User-Agent: Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com
2024-08-04T00:57:51.482Z - IP: ::ffff:206.168.34.36, User-Agent: undefined
2024-08-04T00:57:55.865Z - IP: ::ffff:206.168.34.36, User-Agent: Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
2024-08-04T00:57:56.536Z - IP: ::ffff:206.168.34.36, User-Agent: Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
2024-08-04T00:57:57.730Z - IP: ::ffff:206.168.34.36, User-Agent: Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
2024-08-04T00:57:58.115Z - IP: ::ffff:206.168.34.36, User-Agent: undefined
2024-08-04T01:33:06.513Z - IP: ::ffff:94.156.64.214, User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.110 Safari/537.36 Vivaldi/2.7.1628.28
2024-08-04T01:33:19.492Z - IP: ::ffff:94.156.64.214, User-Agent: Mozilla/5.0 (Linux; Android 9; Pixel 3a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36
2024-08-04T02:17:55.851Z - IP: ::ffff:148.153.56.86, User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0
2024-08-04T02:17:57.459Z - IP: ::ffff:148.153.56.86, User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0
2024-08-04T02:17:57.919Z - IP: ::ffff:148.153.56.86, User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0
2024-08-04T02:18:02.525Z - IP: ::ffff:148.153.56.86, User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0
2024-08-04T02:18:02.977Z - IP: ::ffff:148.153.56.86, User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0
2024-08-04T02:18:03.447Z - IP: ::ffff:148.153.56.86, User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0
2024-08-04T04:14:50.194Z - IP: ::ffff:83.97.73.245, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36
2024-08-04T04:48:06.377Z - IP: ::ffff:94.156.68.162, User-Agent: Mozilla/5.0 (X11; U; FreeBSD i386; en-US; rv:1.6) Gecko/20040406 Galeon/1.3.15
2024-08-04T04:57:15.992Z - IP: ::ffff:94.156.68.162, User-Agent: Opera/9.80 (Windows NT 6.1; U; es-ES) Presto/2.9.181 Version/12.00
2024-08-04T06:11:06.118Z - IP: ::ffff:83.97.73.245, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36
2024-08-04T06:53:18.080Z - IP: ::ffff:172.168.40.190, User-Agent: Mozilla/5.0 zgrab/0.x
2024-08-04T07:30:55.914Z - IP: ::ffff:199.45.154.142, User-Agent: undefined
2024-08-04T07:31:03.289Z - IP: ::ffff:199.45.154.142, User-Agent: Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
2024-08-04T07:31:04.723Z - IP: ::ffff:199.45.154.142, User-Agent: Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
2024-08-04T07:31:07.040Z - IP: ::ffff:199.45.154.142, User-Agent: Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
2024-08-04T07:31:08.469Z - IP: ::ffff:199.45.154.142, User-Agent: undefined
2024-08-04T07:57:51.942Z - IP: ::ffff:171.244.43.14, User-Agent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36
2024-08-04T08:08:35.442Z - IP: ::ffff:5.164.29.116, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 (scanner.ducks.party)
2024-08-04T08:08:35.608Z - IP: ::ffff:5.164.29.116, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 (scanner.ducks.party)
2024-08-04T08:35:38.940Z - IP: ::ffff:195.211.77.140, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
2024-08-04T08:35:43.282Z - IP: ::ffff:195.211.77.142, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36
2024-08-04T08:36:47.118Z - IP: ::ffff:185.196.9.227, User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.105 Safari/537.36 Vivaldi/1.0.162.9
2024-08-04T09:17:36.300Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:24:13.427Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:24:18.485Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:24:23.448Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:24:28.499Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:24:33.473Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:24:38.519Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:24:43.484Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:24:48.531Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:24:53.513Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:24:58.575Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:25:03.516Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:25:08.568Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:25:13.638Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:25:18.604Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:25:23.605Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:25:28.605Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:25:33.657Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:25:38.624Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:25:43.682Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:25:48.644Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:25:53.704Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:25:58.665Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:26:03.715Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:26:08.682Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:26:13.730Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:26:18.921Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:26:23.697Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:26:28.751Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:26:33.711Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:26:38.766Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:26:43.724Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:26:48.724Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:26:53.781Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:26:58.742Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:27:03.787Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:27:08.758Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:27:13.755Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:27:18.806Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:27:23.769Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:27:28.833Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:27:33.786Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:27:38.889Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:27:43.808Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:27:48.873Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:27:53.821Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:27:58.880Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:28:03.833Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:28:08.892Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:28:13.856Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:28:18.930Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:28:23.874Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:28:29.011Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:28:33.899Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:28:38.900Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:28:43.974Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:28:48.914Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:28:54.525Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:28:59.490Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:29:04.555Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:29:09.494Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:29:14.550Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:29:19.529Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:29:24.729Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:29:29.516Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:29:34.618Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:29:39.529Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:29:44.531Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:29:49.594Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:29:54.551Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:29:59.609Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:30:04.578Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:30:09.656Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:30:14.596Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:30:19.655Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:30:24.624Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:30:29.903Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:30:34.627Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:30:39.678Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:30:44.652Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:30:49.700Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:30:54.672Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:30:59.726Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:31:04.692Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:31:09.751Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:31:14.716Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:31:19.770Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:31:24.733Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:31:29.791Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:31:34.748Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:31:39.897Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:31:44.761Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:31:49.820Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:31:54.775Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:31:59.819Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:32:04.796Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:32:09.871Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:32:14.806Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:32:19.811Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:32:24.720Z - IP: ::ffff:5.164.29.116, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 (scanner.ducks.party)
2024-08-04T09:32:24.872Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:32:25.501Z - IP: ::ffff:5.164.29.116, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 (scanner.ducks.party)
2024-08-04T09:32:29.832Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:32:34.890Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:32:39.844Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:32:44.930Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:32:49.857Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:32:54.914Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:32:59.876Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:33:04.929Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:33:09.895Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:33:14.955Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:33:19.920Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:33:24.988Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:33:29.938Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:33:34.996Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
2024-08-04T09:33:39.953Z - IP: ::ffff:79.247.224.101, User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0
